normalized_report_id,parent_report_candidate_ids,lineage_action,work_source_id,book_id,corrected_report_kind_candidate,report_form_candidate,chain_node_count,terminal_speaker_surface_candidate,normalization_warnings,boundary_decision,speaker_resolution,chain_resolution,reviewer_notes
adam_normalized_report_bd87d881af1db576eae40f2b,adam_report_candidate_2e4cf146921deab47099113f,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,6,ابن عباس,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_db5b8c96dad732dae68028e4,adam_report_candidate_11924704a3874aff53dca7b3,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,3,ابن مسعود,,,,,
adam_normalized_report_63d67d0203e54cc094bef8a9,adam_report_candidate_22ace13edff5094a7b4a3f31,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,2,الله له,POSSIBLE_MID_REPORT_FRAGMENT,,,,
adam_normalized_report_59652a3ea239db7195ef3bdd,adam_report_candidate_b8cd44a4f44c1740a5c8b559,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,7,ابن عباس,,,,,
adam_normalized_report_75318966d03953d7092276cb,adam_report_candidate_8a41c20f9cf1092eabe1f497,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,4,الحسن,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_e38faa95cb3628075407ceec,adam_report_candidate_e653f8a8f4474897dee039be,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,12,سعيد بن المسيب,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_43ccc6560ed81f9f1f8e46c3,adam_report_candidate_e1a1ca2e0817fd9edd20fca1,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,4,سعد بن مسعود,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_4e924bca7b5db949d17ff368,adam_report_candidate_06e0946bcf879bc10d87c3dd,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,7,(معاذ) (¬١٠),NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_f5e7059312c3949d88a06427,adam_report_candidate_bea0acac1ff97e034a676f29,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,POSSIBLE_MID_REPORT_FRAGMENT,,,,
adam_normalized_report_26d48b4f62df508162d46384,adam_report_candidate_eefe73c39e988177cc1a0f6f,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,2,أبي العالية,,,,,
adam_normalized_report_8cae90665c084dfd1dd58074,adam_report_candidate_eefe73c39e988177cc1a0f6f,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,4,عبد الله بن بريدة - قوله تعالى,,,,,
adam_normalized_report_aea3994c921f29f12572ef9f,adam_report_candidate_51df5b1523defe3436ae17d7,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_dbb0c0c03e17ec8b6713abe6,adam_report_candidate_8dc6a850acb9d68f84446f7a,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,6,علماؤنا ﵏ (¬١٠),NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_5b965f3b67257814d3250b8f,adam_report_candidate_3693905222b7c2351f111430,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,MULTIPLE_STRONG_STARTS_REMAIN,,,,
adam_normalized_report_b3ced9e9eea1a8602c255f8f,adam_report_candidate_6e92c2da8521bfdce42e492c,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_f778f065a203eaf1438616e3,adam_report_candidate_5b4ebe746b10026c4712ebfc,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,الإمام العلامة أبو جعفر (¬٤) بن جرير ﵀,POSSIBLE_MID_REPORT_FRAGMENT,,,,
adam_normalized_report_f1fa1e20f6922ebc6b7be7e2,adam_report_candidate_052f9176f981284faba22ef6,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_2159827cf3012fb5d1a82b50,adam_report_candidate_46b6535bf2f2cede656acb63,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,1,بعض أصحابه,,,,,
adam_normalized_report_bb5a17f5bc2234943e0c3ea4,adam_report_candidate_90082f64cbab11e98810f891,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,6,ابن عباس قال,,,,,
adam_normalized_report_42d75d4d40ab17252162ac94,adam_report_candidate_8181c7a4c0824830410cc52f,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,4,رسول الله ﷺ من كان له بيت وخادم فهو ملك (¬٣). وهذا مرسل غريب.,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_90de541a5bd8a4b3526c0031,adam_report_candidate_e0bc3e0d4f567cc7c988b00f,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,3,أبي سعيد الخدري,,,,,
adam_normalized_report_2599b71b0c322f86d04e6993,adam_report_candidate_f658f2c14c59b73dd2878c9f,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,5,يحيى بن عبد الرحمن,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_8c731bc8af55858df245ee1e,adam_report_candidate_8ad79c874b4563f411163046,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,1,ابن عباس,,,,,
adam_normalized_report_a159f3f444651fb3d54c8fdd,adam_report_candidate_54ea11bb51547ca775e76bc7,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,4,بعض السلف أيضًا أن المراد بخلقناكم ثم صورناكم الذرية.,,,,,
adam_normalized_report_37a452c33e16b500c65d1157,adam_report_candidate_005fe08f795df9fe9c73eb23,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,12,ابن شوذب,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_46e935d55865a0bb5a31879c,adam_report_candidate_16c5f279606caca37f3a58f8,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,2,رسول الله ﷺ,,,,,
adam_normalized_report_acaae646846964966b1d7360,adam_report_candidate_9012ba3fb1a1d3a1e3773f0b,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,الحسن في قوله,,,,,
adam_normalized_report_ad88431dc5bd73e96f96c472,adam_report_candidate_bf9a3c42baa8331d3e89e052,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,7,مجاهد,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_03dff2d7f7dd3509bd65e620,adam_report_candidate_2e50911de917a47418426cac,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,4,الحكم بن عتيبة في قوله,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_e7a052724bff44b0bfb22222,adam_report_candidate_b5505677f23c84b90353606c,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,12,أبي هريرة,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_4f2aae858e09c19a3fcda6c2,adam_report_candidate_66d206ec73237cf982d88255,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,5,ابن عباس ﵄,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_b064ecb90c2f1bf98d8fa283,adam_report_candidate_be6d569cf715b3fe2b4651a9,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,11,ابن عباس ومجاهد وقتادة,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_11d20c6c5ac73a54d35bdb14,adam_report_candidate_57c2d454b1e6693845da4eda,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,2,أبي إسحاق قال,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_3b125ceb904acfc53b933c1d,adam_report_candidate_00bdb819eae3e6b0283d8f09,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,1,ابن عباس أنه قال,,,,,
adam_normalized_report_9a2f3d56165091b947ab6f7e,adam_report_candidate_2aefffdd80e18738d47f9e70,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,2,ابن عباس قال,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_1a205ccaba5c1764f53fe137,adam_report_candidate_2e95cf6f86668b1f838ffdcf,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,2,يزيد بن قُسيط قال,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_8f8168a0f73fe82e28652af3,adam_report_candidate_98bc350c8dd1f51496f64b46,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,1,بأي شيء تنجو مني؟ فقال النبي,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_b183a073adafd41751a6bc08,adam_report_candidate_c814e9ad8d2b3bb6f1b8d900,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,4,علي بن أبي طالب وهو يخطب قال,,,,,
adam_normalized_report_31ccba5c35cfb61c6dda2245,adam_report_candidate_2651256cd9b0894961a1a3fe,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_774ec2d10dc16a467ae0fb1a,adam_report_candidate_2651256cd9b0894961a1a3fe,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,4,لإجماع الحجة من أهل التأويل على ذلك أي في الرؤيا والشجرة,,,,,
adam_normalized_report_20ae1601e8116f357d4da144,adam_report_candidate_4f613a61183029ac9a034ce3,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,1,علي بن أبي طلحة عن ابن عباس,,,,,
adam_normalized_report_a1f3b4dde6143c31614b6103,adam_report_candidate_e469df736b9615b8a27c1ee1,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,4,ابن جرير,MULTIPLE_STRONG_STARTS_REMAIN,,,,
adam_normalized_report_7d0a62a752d293713eb63f64,adam_report_candidate_2426a29693aba22a43a48ee0,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,2,زيد بن أسلم قال,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_cf1a22c87b36595d62800102,adam_report_candidate_3f7b22de2c2bd668eef41ef1,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,1,عبد الرزاق,,,,,
adam_normalized_report_bbe4f14bda5d0d24706d33a3,adam_report_candidate_03807b86bc239399c315021f,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,5,أنس بن مالك,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_78418f509409a7f9a7cec71b,adam_report_candidate_2d7b5c7ecb4cc31f512afde0,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,4,عبد الله بن محمد بن عقيل أنه سمع جابر بن عبد الله يقول,,,,,
adam_normalized_report_86950629373711b608cd853e,adam_report_candidate_2d7b5c7ecb4cc31f512afde0,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,3,أبي عثمان,,,,,
adam_normalized_report_feebb3668e596a91dbbbaf66,adam_report_candidate_707702d80a9d007f9d6e6a4a,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,تعالى,,,,,
adam_normalized_report_ad7525ab81325c4b719b8791,adam_report_candidate_f26d1a5210e6d4bb9c379b6e,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,6,سعيد به (¬٦). وقال سعيد بن المسيب,,,,,
adam_normalized_report_26f834fd8f977ded3d64cda7,adam_report_candidate_b4bfd9706bd5dd086acf64ce,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,4,صالح مولى التوأمة وشريك بن أبي نمر - أحدهما أو كلاهما - عن ابن عباس قال,,,,,
adam_normalized_report_53998e7354ba7ea76faf8cae,adam_report_candidate_2c92ae4139966fe3c672ef52,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,3,ابن عباس ﴿مِنْ سُلَالَةٍ مِنْ طِينٍ﴾ قال,,,,,
adam_normalized_report_855626bc231470a42ad3cc42,adam_report_candidate_f3480ad21da5c23a3b11b96b,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,2,النَّبِيّ ﷺ قال,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_24e3136a377945fc4b001582,adam_report_candidate_48106ab13d57439890b643c8,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,4,ابن عباس ﴿ثُمَّ أَنْشَأْنَاهُ خَلْقًا آخَرَ﴾ يعني,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_68eae5035936c00db433ef79,adam_report_candidate_000a662d9c7d270014c315e5,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,4,رسول اللَّه ﷺ,,,,,
adam_normalized_report_165c4679ecc16f4017cac13c,adam_report_candidate_2f36b4cc2e54ae007f565a8f,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_3224065d2f96969e803977d4,adam_report_candidate_6e17e75dfff9fac2a993e65c,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,3,عبد اللَّه -هو ابن مسعود ﵁- قال,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_2f353ff11aab0c1f30e68298,adam_report_candidate_f257c651ec010700ef1ed4e3,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,3,زيد بن ثابت الأنصاري قال,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_a76af60d8a0572bdd661686b,adam_report_candidate_166c6f39b42882acd1ca699e,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,2,عمر -يعني,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_fbb1dec11ec7977dd1db9ca8,adam_report_candidate_c78f5d900b56e8f0e9d737b6,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAQTU_OR_TAFSIR_REPORT_CANDIDATE,0,,,,,,
adam_normalized_report_1815e6808fbb9dd5699203e4,adam_report_candidate_2789bd466cf5147c971ee79e,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,يحيى بن سعيد وغندر قالا,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_c33836dea73fc5265def3e26,adam_report_candidate_068dedcee4afe8fb1a2b03a8,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,4,رسول الله ﷺ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_b3e817ff6bcb28c5ec63b5ff,adam_report_candidate_01110d82600aba31212014bb,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,الطبراني,,,,,
adam_normalized_report_93d1fb6a6d751146658b7738,adam_report_candidate_8ab7309512b8abb5bad9f8e9,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,5,النبي ﷺ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_c5f1d90b494fccc1c1ef0659,adam_report_candidate_6d24ebdf089d7cba172cab19,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,5,جابر قال,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_2d354c0b89af9552bf864c1b,adam_report_candidate_ffec0eeb0e168899767342af,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_5e1bda6b9c03f1c0873e81f0,adam_report_candidate_d66e82c8d679956e0ba29ea3,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,13,النبي ﷺ بنحو من هذا السياق (¬٢).,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_aa17c65daae210088d4f0b3e,adam_report_candidate_9624e1ab1b14d23e4200dbd9,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,6,عمرو بن شمر,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_51e7a4f47726fbb49f18c28b,adam_report_candidate_38ba9d020c7a5f7435a9e2f2,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_5816c7bdadbe515e3ed25708,adam_report_candidate_871b7cf8b3ab092ff81966fd,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,0,,,,,,
adam_normalized_report_729b8a7a293eb94d501a72ab,adam_report_candidate_871b7cf8b3ab092ff81966fd,RESEGMENTED,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,8,معاذ ﵁ قال,MULTIPLE_STRONG_STARTS_REMAIN,,,,
adam_normalized_report_8db23db919b067d8e08392ce,adam_report_candidate_276a13b54f1b54660aa02641,PASSTHROUGH_SINGLE,SRC-TAFSIR-IBN-KATHIR-ADAM,1503,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,5,مسروق قال,,,,,
adam_normalized_report_b09412f408f1f2f5a1822e29,adam_report_candidate_f61c9f5bacc4fab2febeb2a1,PASSTHROUGH_SINGLE,SRC-TAFSIR-SAADI-ADAM,42,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_211fb63e45cfdf7af2b19791,adam_report_candidate_77b58ea37aeb52d6cb930c64,PASSTHROUGH_SINGLE,SRC-TAFSIR-SAADI-ADAM,42,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_bad08458edf071552f000292,adam_report_candidate_b37a8ac9425a4558a4c801f4,PASSTHROUGH_SINGLE,SRC-TAFSIR-SAADI-ADAM,42,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_4a4b3f56d9cb8f4d90f7bbb0,adam_report_candidate_497c10e2320030fcb131c07c,PASSTHROUGH_SINGLE,SRC-TAFSIR-SAADI-ADAM,42,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
